id,text
0113,"planting of mixed crops such as maize, cassava, yam, beans, vegetable and other cash crops planting of crops, cultivation of land, monitoring of labourer, harvesting of farm products and carrying them to market"
0113,"planting of mixed crops such as maize, cassava, yam, soya bean and many different mixed crops harvesting activities, planting  ,weeding of unwanted planting and cultivation of land"
0113,"crops farming activities such as planting of maize, soughoum  beans  ,maize and harvesting of farm products planting of crops such as maize  beans  yam, soya bean and parking of farm products"
0113,"planting of mixed crops such as maize, cassava, yam, beans, vegetable and harvesting of farm products cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0113,"planting  of crops, cultivation of land, monitoring of farm and products and  removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava monitoring of farm products, supervision of labourer"
0113,"cultivation of land, planting of crops such as maize, cassava, groundnut, beans, yam, beans  and vegetables  ,cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0113,"cultivation of land, planting of crops, cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava planting of crops, cultivation of land, harvesting of farm products, monitoring of farm products, harvesting of farm products such as maize, cassava, yam  ,cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0113,"cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava cultivation of land, monitoring of the farm,"
0111,"mixed crops farming growing of maize,  beans and soya beans"
4781,selling of food stuff trade in buying and selling of food stuff
0111,"mixed crops farming farming in growing of soya beans, beans, maize and guinea corn"
4721,buying and selling of food stuff business in buying and selling of maize and soya beans
0111,"mixed crops farming growing of maize, beans, soya beans and guinea corn"
0111,"mixed crops farming growing of soya beans, maize, beans and guinea corn"
0111,"mixed crops farming growing of maize, beans, maize and guinea corn"
0141,rearing of livestock rearing of cattles and sheeps
5610,selling of cheese business in selling of cheese (wara)
0141,rearing of animals rearing of cattles and sheeps
1050,selling of cheese helping household in selling of cheese
4781,"selling of food stuff business in buying and selling of maize, guinea corn and beans"
0111,"mixed crops farming growing of maize, beans and guinea corn"
4781,"selling of food stuff helping household in selling of maize, guinea corn and maize"
0141,rearing of cattles rearing of cattles goat and sheep
4781,making of cheese making and selling of cheese
0119,"planting of different crops like maize, guinea corn, soya beans, yam and cassava planting of different crops like maize, guinea corn, soya beans, yam and cassava"
4711,sales of soft drinks and satchet water sales of soft drinks and satchet water
4781,sales of rice and other foodstuffs sales of rice and other foodstuffs
4630,selling raw rice in bags on market days. selling raw rice in bags on market days.
0119,"planting of soya beans,maize, guinea corn,yam and cassava planting of soya beans,maize, guinea corn,yam and cassava"
0111,"growing of yam, maize, guinea corn,melon and beni seeds growing of yam, maize, guinea corn,melon and beni seeds"
0111,"growing of soya beans, maize, guinea corn, yam,cassava and beans growing of soya beans, maize, guinea corn, yam,cassava and beans"
0111,"growing of yam, cassava, soya beans, maize, guinea corn and melon growing of yam, cassava, soya beans, maize, guinea corn and melon"
1061,"grinding and milling of grains, pepper and other food items grinding and milling of grains, pepper and other food items"
4789,processing and shea butter and sales of shea butter processing and  sales of shea butter
0111,"growing of maize, guinea corn and soya beans, beans growing of maize, guinea corn and soya beans, beans"
0113,"growing of cassava, yam, maize, guinea corn, soya beans and beans growing of cassava, yam, maize, guinea corn, soya beans and beans"
0111,"growing of soya beans, melon, beni seed and maize growing of soya beans, melon, beni seed and maize"
0150,planting different kinds of crops and rearing cattles. planting different kinds of crops and rearing cattles.
0141,taking cattles from one place to another in search of greener pastures. taking cattles from one place to another in search of greener pastures.
0141,processing cow milk into youghurt called nono and selling it. processing cow milk into youghurt called nono and selling it.
1050,processing cow milk into cheese and selling it. processing cow milk into cheese and selling it.
1050,making and selling youghurt ( nono). making and selling youghurt ( nono).
0150,"growing of maize, guinea corn, cassava,,soya beans and rearing of cattles growing of maize, guinea corn, cassava,,soya beans and rearing of cattles"
4711,sales of nono (fresh yogurth) sales of nono (fresh yogurth)
1050,sales of nono (fresh yogurt) sales of nono (fresh yogurt)
0150,"raising of cows and sheeps, growing cassava, guinea corn, maize,soya beans and yam raising of cows and sheeps, growing cassava, guinea corn, maize,soya beans and yam"
4781,"sales of raw foodstuff like rice ,maize, groundnut, guinea corn etc sales of raw foodstuff like rice ,maize, groundnut, guinea corn etc"
4711,sales of kuli kuli and groundnut oil sales of kuli kuli and groundnut oil
